aggregation,role,verification_status,weighting,effect_estimator,se_source,se_method,crit_value_method,spec_role,metric,dropped_MA_model,dropped_k,dropped_pct_of_k,summary_all_48,summary_without,abs_change,pct_change,influence_rank
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA06_02.csv,13,0.2264808362369338,1.1085608464203047,1.1086492672429582,8.842082265347884e-5,0.007976181274949035,46
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA08.csv,531,9.250871080139373,1.1085608464203047,1.120268889284428,0.011708042864123192,1.0561479689572328,5
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA10.csv,32,0.5574912891986062,1.1085608464203047,1.1084864774197276,-7.436900057711249e-5,-0.00670860790521477,47
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA12.csv,70,1.2195121951219512,1.1085608464203047,1.1097103699405488,0.0011495235202441112,0.10369512182899498,27
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA13_01.csv,43,0.7491289198606271,1.1085608464203047,1.1085910477259955,3.0201305690757962e-5,0.0027243705916779604,48
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA13_02.csv,37,0.6445993031358885,1.1085608464203047,1.1052913711089565,-0.0032694753113482466,-0.294929711968972,15
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA13_03.csv,14,0.24390243902439024,1.1085608464203047,1.1087424380724973,1.8159165219255868e-4,0.016380846642638502,42
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA15_01.csv,5,0.08710801393728224,1.1085608464203047,1.1082288067805601,-3.320396397445968e-4,-0.02995231527586073,35
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA15_02.csv,9,0.156794425087108,1.1085608464203047,1.10874028178394,1.794353636352941e-4,0.01618633422015847,43
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA15_03.csv,11,0.1916376306620209,1.1085608464203047,1.1087795597530978,2.187133327931079e-4,0.019729483816721682,41
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA15_04.csv,11,0.1916376306620209,1.1085608464203047,1.1033847160597543,-0.005176130360550424,-0.46692343295948735,12
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA21.csv,11,0.1916376306620209,1.1085608464203047,1.1062941246720293,-0.0022667217482754687,-0.20447427451502076,21
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA23.csv,24,0.4181184668989547,1.1085608464203047,1.1086951344179892,1.3428799768444577e-4,0.012113723673179422,44
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA24.csv,139,2.421602787456446,1.1085608464203047,1.111394343022677,0.0028334966023721986,0.2556013602250218,20
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA25.csv,43,0.7491289198606271,1.1085608464203047,1.1094063881486822,8.455417283774747e-4,0.07627382214587808,30
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA26.csv,459,7.996515679442509,1.1085608464203047,1.1169197274587996,0.008358881038494914,0.7540299718763244,9
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA28_01.csv,84,1.4634146341463414,1.1085608464203047,1.1102589457717822,0.0016980993514774667,0.15318052743436006,25
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA28_02.csv,84,1.4634146341463414,1.1085608464203047,1.1102589457713194,0.0016980993510147258,0.15318052739261567,26
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA31.csv,734,12.787456445993032,1.1085608464203047,1.1254400199479198,0.016879173527615032,1.5226203940108762,2
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA32.csv,13,0.2264808362369338,1.1085608464203047,1.1088118329468692,2.509865265645228e-4,0.0226407533131745,39
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA14_01.csv,104,1.8118466898954704,1.1085608464203047,1.110535051675423,0.0019742052551183775,0.17808722556758028,23
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA14_02.csv,167,2.9094076655052263,1.1085608464203047,1.111980063736425,0.003419217316120271,0.308437495980618,14
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA18.csv,23,0.40069686411149824,1.1085608464203047,1.109020583491194,4.59737070889199e-4,0.041471523405656185,33
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA39_1.csv,37,0.6445993031358885,1.1085608464203047,1.1027464249416914,-0.00581442147861333,-0.5245017896301274,11
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA39_2.csv,15,0.2613240418118467,1.1085608464203047,1.1018161748507032,-0.006744671569601568,-0.6084169029946351,10
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA17.csv,66,1.1498257839721255,1.1085608464203047,1.1037309563650188,-0.00482989005528589,-0.4356901175864403,13
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA34.csv,555,9.668989547038327,1.1085608464203047,1.1208568832523624,0.01229603683205771,1.1091891682593058,4
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA41_01.csv,110,1.916376306620209,1.1085608464203047,1.1096189864482553,0.0010581400279505715,0.09545168687559169,29
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA41_02.csv,184,3.205574912891986,1.1085608464203047,1.0953519065487,-0.013208939871604652,-1.1915394553450254,3
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA41_03.csv,129,2.2473867595818815,1.1085608464203047,1.106626724098346,-0.0019341223219586645,-0.1744714625457111,24
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA41_04.csv,104,1.8118466898954704,1.1085608464203047,1.109693677762276,0.0011328313419711744,0.10218936972465897,28
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA43.csv,13,0.2264808362369338,1.1085608464203047,1.1064613931264675,-0.0020994532938372057,-0.18938548124053378,22
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA45_01.csv,28,0.4878048780487805,1.1085608464203047,1.1091210428513392,5.601964310344432e-4,0.05053366559384376,32
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA45_02.csv,11,0.1916376306620209,1.1085608464203047,1.1087800824553744,2.1923603506968092e-4,0.019776635245394303,40
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA47_1.csv,65,1.132404181184669,1.1085608464203047,1.1052968154517704,-0.003264030968534337,-0.29443859388271765,16
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA47_2.csv,38,0.662020905923345,1.1085608464203047,1.1092795831901923,7.187367698875402e-4,0.06483512133848013,31
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA09.csv,1297,22.59581881533101,1.3890790233316204,1.3988241765599887,0.00974515322836833,0.7015549918099717,21
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA20_cleaned.csv,29,0.5052264808362369,1.3890790233316204,1.3792418613588686,-0.009837161972751751,-0.7081787146391405,9
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA22_01.csv,92,1.602787456445993,1.3890790233316204,1.3807822111298447,-0.008296812201775694,-0.5972887116152958,34
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA22_02.csv,92,1.602787456445993,1.3890790233316204,1.3773520861871305,-0.011726937144489913,-0.8442239028535359,8
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA22_03.csv,92,1.602787456445993,1.3890790233316204,1.3773399363950956,-0.011739086936524812,-0.8450985681411671,7
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA01_01.csv,22,0.3832752613240418,1.3890790233316204,1.3988260024315733,0.009746979099952924,0.7016864365697151,11
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA01_02.csv,14,0.24390243902439024,1.3890790233316204,1.3988260024197419,0.009746979088121499,0.701686435717952,14
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA01_03.csv,16,0.2787456445993031,1.3890790233316204,1.3988260023422994,0.009746979010679002,0.701686430142856,16
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA05_01.csv,17,0.2961672473867596,1.3890790233316204,1.369083828315592,-0.019995195016028422,-1.439456984100962,4
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA05_02.csv,16,0.2787456445993031,1.3890790233316204,1.3931083306947476,0.0040293073631272325,0.2900704204331861,44
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA05_03.csv,4,0.06968641114982578,1.3890790233316204,1.3918718778939423,0.0027928545623219225,0.2010580042900223,47
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA06_01.csv,33,0.5749128919860628,1.3890790233316204,1.3816842539376522,-0.007394769393968215,-0.5323505192837974,38
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA06_02.csv,13,0.2264808362369338,1.3890790233316204,1.3968058347751864,0.007726811443566017,0.5562542745072729,36
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA08.csv,531,9.250871080139373,1.3890790233316204,1.398826002269797,0.009746978938176554,0.7016864249234089,17
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA10.csv,32,0.5574912891986062,1.3890790233316204,1.3954066505094886,0.006327627177868278,0.45552679664631057,41
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA12.csv,70,1.2195121951219512,1.3890790233316204,1.3982572688518429,0.009178245520222506,0.6607432238238786,31
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA13_01.csv,43,0.7491289198606271,1.3890790233316204,1.395869179931011,0.00679015659939064,0.48882435666652846,39
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA13_02.csv,37,0.6445993031358885,1.3890790233316204,1.3823073112378632,-0.006771712093757154,-0.4874965340355919,40
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA13_03.csv,14,0.24390243902439024,1.3890790233316204,1.3977528759313096,0.008673852599689225,0.6244319044488522,32
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA15_01.csv,5,0.08710801393728224,1.3890790233316204,1.385595150100754,-0.0034838732308664078,-0.2508045382839774,46
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA15_02.csv,9,0.156794425087108,1.3890790233316204,1.3988260024079109,0.009746979076290518,0.7016864348662555,15
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA15_03.csv,11,0.1916376306620209,1.3890790233316204,1.3988165370068681,0.009737513675247778,0.7010050192747919,25
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA15_04.csv,11,0.1916376306620209,1.3890790233316204,1.3252199213336482,-0.06385910199797218,-4.597225998331622,1
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA21.csv,11,0.1916376306620209,1.3890790233316204,1.3644603676134952,-0.02461865571812516,-1.7723005894278665,3
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA23.csv,24,0.4181184668989547,1.3890790233316204,1.3966189831705123,0.007539959838891885,0.5428028004344831,37
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA24.csv,139,2.421602787456446,1.3890790233316204,1.3988200628815064,0.009741039549886032,0.7012588475004744,23
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA25.csv,43,0.7491289198606271,1.3890790233316204,1.398765074073119,0.009686050741498642,0.6973001952234048,26
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA26.csv,459,7.996515679442509,1.3890790233316204,1.3983310375832578,0.009252014251637464,0.6660538454786424,30
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA28_01.csv,84,1.4634146341463414,1.3890790233316204,1.398826002431264,0.009746979099643616,0.701686436547444,12
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA28_02.csv,84,1.4634146341463414,1.3890790233316204,1.3988260024304286,0.009746979098808284,0.7016864364873143,13
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA31.csv,734,12.787456445993032,1.3890790233316204,1.3988259997902905,0.009746976458670176,0.701686246423372,18
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA32.csv,13,0.2264808362369338,1.3890790233316204,1.3987268172085148,0.009647793876894406,0.6945460780017232,27
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA14_01.csv,104,1.8118466898954704,1.3890790233316204,1.3986284278730634,0.00954940454144304,0.6874630154978023,29
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,uncorrected_beta0,se_beta0,NA,z_1.96,reference_uncorrected,type_M,MA14_02.csv,167,2.9094076655052263,1.3890790233316204,1.3988173244018616,0.009738301070241207,0.7010617039543643,24
